school_id,name,type,level,state,county,city,district,zip,rating,tuition_min,tuition_max,student_count,teacher_student_ratio,ap_courses,clubs,application_deadline,website,application_fee,description
10042000208,Hayden High School,Public,High School,Alabama,Blount,Hayden,Blount County,35079,0.0,0,0,0,N/A,0,0,Contact school,http://www.haydenhigh.net,0,"Public high school in Hayden, Blount County, Alabama. Part of Blount County."
10042000209,JB Pennington High School,Public,High School,Alabama,Blount,Blountsville,Blount County,35031,0.0,0,0,0,N/A,0,0,Contact school,http://www.penningtontigers.com/,0,"Public high school in Blountsville, Blount County, Alabama. Part of Blount County."
10042000210,Locust Fork High School,Public,High School,Alabama,Blount,Locust Fork,Blount County,35097,0.0,0,0,0,N/A,0,0,Contact school,http://www.locustforkhighhornets.com/,0,"Public high school in Locust Fork, Blount County, Alabama. Part of Blount County."
10042000211,Southeastern School,Public,Preschool,Alabama,Blount,Remlap,Blount County,35133,0.0,0,0,0,N/A,0,0,Contact school,http://www.southeasternmustangs.com/,0,"Public preschool school in Remlap, Blount County, Alabama. Part of Blount County."
10042000213,Susan Moore High School,Public,High School,Alabama,Blount,Blountsville,Blount County,35031,0.0,0,0,0,N/A,0,0,Contact school,http://www.susanmoorebulldogs.com,0,"Public high school in Blountsville, Blount County, Alabama. Part of Blount County."
10042000670,Allgood Alternative School,Public,Elementary,Alabama,Blount,Oneonta,Blount County,35121,0.0,0,0,0,N/A,0,0,Contact school,http://www.blountboe.net,0,"Public elementary school in Oneonta, Blount County, Alabama. Part of Blount County."
10042000676,Blount County Learning Center,Special Ed,Preschool,Alabama,Blount,Cleveland,Blount County,35049,0.0,0,0,0,N/A,0,0,Contact school,http://www.blountcountylc.com/,0,"Special Ed preschool school in Cleveland, Blount County, Alabama. Part of Blount County."
10042000682,Blount County Career Technical Center,Vocational,High School,Alabama,Blount,Cleveland,Blount County,35049,0.0,0,0,0,N/A,0,0,Contact school,http://www.blountcountyct.com/,0,"Vocational high school in Cleveland, Blount County, Alabama. Part of Blount County."
10042001427,Locust Fork Elementary,Public,Preschool,Alabama,Blount,Locust Fork,Blount County,35097,0.0,0,0,0,N/A,0,0,Contact school,http://www.locustforkelementary.com/,0,"Public preschool school in Locust Fork, Blount County, Alabama. Part of Blount County."
10042001476,Cleveland Elementary School,Public,Preschool,Alabama,Blount,Cleveland,Blount County,35049,0.0,0,0,0,N/A,0,0,Contact school,http://www.clevelandel.com/,0,"Public preschool school in Cleveland, Blount County, Alabama. Part of Blount County."
10042001481,Susan Moore Elementary School,Public,Preschool,Alabama,Blount,Blountsville,Blount County,35031,0.0,0,0,0,N/A,0,0,Contact school,http://www.susanmooreelem.com/,0,"Public preschool school in Blountsville, Blount County, Alabama. Part of Blount County."
10042001870,Hayden Middle School,Public,Middle School,Alabama,Blount,Hayden,Blount County,35079,0.0,0,0,0,N/A,0,0,Contact school,http://www.haydenmiddle.com/,0,"Public middle school in Hayden, Blount County, Alabama. Part of Blount County."
10045000214,Brewton Elementary School,Public,Preschool,Alabama,Escambia,Brewton,Brewton City,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.brewtoncityschools.org/BES.asp,0,"Public preschool school in Brewton, Escambia County, Alabama. Part of Brewton City."
10045000215,Brewton Middle School,Public,Middle School,Alabama,Escambia,Brewton,Brewton City,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.brewtoncityschools.org/BMS.asp,0,"Public middle school in Brewton, Escambia County, Alabama. Part of Brewton City."
10045000216,TR Miller High School,Public,High School,Alabama,Escambia,Brewton,Brewton City,36426,0.0,0,0,0,N/A,0,0,Contact school,http://www.brewtoncityschools.org/TRM.asp,0,"Public high school in Brewton, Escambia County, Alabama. Part of Brewton City."
10048000218,Bullock County High School,Public,High School,Alabama,Bullock,Union Springs,Bullock County,36089,0.0,0,0,0,N/A,0,0,Contact school,http://www.bullock.k12.al.us,0,"Public high school in Union Springs, Bullock County, Alabama. Part of Bullock County."
10048000221,South Highlands Middle School,Public,Middle School,Alabama,Bullock,Union Springs,Bullock County,36089,0.0,0,0,0,N/A,0,0,Contact school,http://www.bullock.k12.al.us,0,"Public middle school in Union Springs, Bullock County, Alabama. Part of Bullock County."
10048000222,Union Springs Elementary School,Public,Elementary,Alabama,Bullock,Union Springs,Bullock County,36089,0.0,0,0,0,N/A,0,0,Contact school,http://unionsprings.bce.schoolinsites.com/,0,"Public elementary school in Union Springs, Bullock County, Alabama. Part of Bullock County."
10048000688,Bullock County Career Technical Center,Vocational,High School,Alabama,Bullock,Union Springs,Bullock County,36089,0.0,0,0,0,N/A,0,0,Contact school,http://bullockcounty.schoolinsites.com/,0,"Vocational high school in Union Springs, Bullock County, Alabama. Part of Bullock County."
10051000226,Greenville High School,Public,High School,Alabama,Butler,Greenville,Butler County,36037,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public high school in Greenville, Butler County, Alabama. Part of Butler County."
10051000228,Greenville Middle School,Public,Middle School,Alabama,Butler,Greenville,Butler County,36037,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public middle school in Greenville, Butler County, Alabama. Part of Butler County."
10051000229,McKenzie High School,Public,Preschool,Alabama,Butler,McKenzie,Butler County,36456,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public preschool school in McKenzie, Butler County, Alabama. Part of Butler County."
10051000231,WO Parmer Elementary School,Public,Preschool,Alabama,Butler,Greenville,Butler County,36037,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public preschool school in Greenville, Butler County, Alabama. Part of Butler County."
10051000690,Butler County Area Vocational School,Vocational,High School,Alabama,Butler,Greenville,Butler County,36037,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Vocational high school in Greenville, Butler County, Alabama. Part of Butler County."
10051001482,Greenville Elementary School,Public,Elementary,Alabama,Butler,Greenville,Butler County,36037,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public elementary school in Greenville, Butler County, Alabama. Part of Butler County."
10051002144,Georgiana School,Public,Preschool,Alabama,Butler,Georgiana,Butler County,36033,0.0,0,0,0,N/A,0,0,Contact school,http://www.butlerco.k12.al.us,0,"Public preschool school in Georgiana, Butler County, Alabama. Part of Butler County."
10054000232,Alexandria High School,Public,High School,Alabama,Calhoun,Alexandria,Calhoun County,36250,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhouncountyschools.com/Domain/9,0,"Public high school in Alexandria, Calhoun County, Alabama. Part of Calhoun County."
10054000240,Ohatchee High School,Public,High School,Alabama,Calhoun,Ohatchee,Calhoun County,36271,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/oh/,0,"Public high school in Ohatchee, Calhoun County, Alabama. Part of Calhoun County."
10054000242,Saks Elementary School,Public,Preschool,Alabama,Calhoun,Anniston,Calhoun County,36206,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/se/,0,"Public preschool school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054000243,Saks High School,Public,High School,Alabama,Calhoun,Anniston,Calhoun County,36206,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/sh/,0,"Public high school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054000246,Weaver Elementary School,Public,Preschool,Alabama,Calhoun,Weaver,Calhoun County,36277,0.0,0,0,0,N/A,0,0,Contact school,http://weaverelementaryschool.weebly.com/,0,"Public preschool school in Weaver, Calhoun County, Alabama. Part of Calhoun County."
10054000247,Weaver High School,Public,High School,Alabama,Calhoun,Weaver,Calhoun County,36277,0.0,0,0,0,N/A,0,0,Contact school,http://calhoun.k12.al.us/wh,0,"Public high school in Weaver, Calhoun County, Alabama. Part of Calhoun County."
10054000249,Wellborn Elementary School,Public,Preschool,Alabama,Calhoun,Anniston,Calhoun County,36201,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/wwe/,0,"Public preschool school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054000250,White Plains High School,Public,High School,Alabama,Calhoun,Anniston,Calhoun County,36207,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/wp/,0,"Public high school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054000700,Calhoun County Alternative School,Public,Elementary,Alabama,Calhoun,Anniston,Calhoun County,36206,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhouncountyschools.com,0,"Public elementary school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054000708,Calhoun County Career Technical Center,Vocational,High School,Alabama,Calhoun,Jacksonville,Calhoun County,36265,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhouncountyschools.com/Domain/10,0,"Vocational high school in Jacksonville, Calhoun County, Alabama. Part of Calhoun County."
10054001428,Ohatchee Elementary School,Public,Preschool,Alabama,Calhoun,Ohatchee,Calhoun County,36271,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/oe/,0,"Public preschool school in Ohatchee, Calhoun County, Alabama. Part of Calhoun County."
10054001429,Pleasant Valley Elementary School,Public,Preschool,Alabama,Calhoun,Jacksonville,Calhoun County,36265,0.0,0,0,0,N/A,0,0,Contact school,http://www.pvesraiders.weebly.com,0,"Public preschool school in Jacksonville, Calhoun County, Alabama. Part of Calhoun County."
10054001430,White Plains Elementary School,Public,Preschool,Alabama,Calhoun,Anniston,Calhoun County,36207,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/wk/,0,"Public preschool school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054001488,Pleasant Valley High School,Public,High School,Alabama,Calhoun,Jacksonville,Calhoun County,36265,0.0,0,0,0,N/A,0,0,Contact school,http://www.PVRaiders.org,0,"Public high school in Jacksonville, Calhoun County, Alabama. Part of Calhoun County."
10054001489,Wellborn High School,Public,High School,Alabama,Calhoun,Anniston,Calhoun County,36201,0.0,0,0,0,N/A,0,0,Contact school,http://www.wwhs.me,0,"Public high school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054001747,Alexandria Elementary School,Public,Preschool,Alabama,Calhoun,Alexandria,Calhoun County,36250,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/schools/ae/,0,"Public preschool school in Alexandria, Calhoun County, Alabama. Part of Calhoun County."
10054001884,White Plains Middle School,Public,Middle School,Alabama,Calhoun,Anniston,Calhoun County,36207,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhoun.k12.al.us/wm/,0,"Public middle school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10054002429,Alexandria Middle School,Public,Middle School,Alabama,Calhoun,Alexandria,Calhoun County,36250,0.0,0,0,0,N/A,0,0,Contact school,http://www.calhouncountyschools.com/domain/1655,0,"Public middle school in Alexandria, Calhoun County, Alabama. Part of Calhoun County."
10054002665,EXCEL Academy,Public,High School,Alabama,Calhoun,Anniston,Calhoun County,36206,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Anniston, Calhoun County, Alabama. Part of Calhoun County."
10060000256,Lafayette Eastside Elementary School,Public,Preschool,Alabama,Chambers,Lafayette,Chambers County,36862,0.0,0,0,0,N/A,0,0,Contact school,http://www.ees.chambersk12.org,0,"Public preschool school in Lafayette, Chambers County, Alabama. Part of Chambers County."
10060000257,Fairfax Elementary School,Public,Preschool,Alabama,Chambers,Valley,Chambers County,36854,0.0,0,0,0,N/A,0,0,Contact school,http://www.ffe.chambersk12.org,0,"Public preschool school in Valley, Chambers County, Alabama. Part of Chambers County."
10060000260,Huguley Elementary School,Public,Preschool,Alabama,Chambers,Lanett,Chambers County,36863,0.0,0,0,0,N/A,0,0,Contact school,http://www.hes.chambersk12.org,0,"Public preschool school in Lanett, Chambers County, Alabama. Part of Chambers County."
10060000263,Lafayette High School,Public,High School,Alabama,Chambers,Lafayette,Chambers County,36862,0.0,0,0,0,N/A,0,0,Contact school,http://www.lhs.chambersk12.org,0,"Public high school in Lafayette, Chambers County, Alabama. Part of Chambers County."
10060000268,Bob HardingShawmut Elementary,Public,Preschool,Alabama,Chambers,Valley,Chambers County,36854,0.0,0,0,0,N/A,0,0,Contact school,http://www.bhs.chambersk12.org,0,"Public preschool school in Valley, Chambers County, Alabama. Part of Chambers County."
10060000269,John P Powell Middle School,Public,Middle School,Alabama,Chambers,Lafayette,Chambers County,36862,0.0,0,0,0,N/A,0,0,Contact school,http://www.jpp.chambersk12.org,0,"Public middle school in Lafayette, Chambers County, Alabama. Part of Chambers County."
10060000271,Valley High School,Public,High School,Alabama,Chambers,Valley,Chambers County,36854,0.0,0,0,0,N/A,0,0,Contact school,http://www.vhs.chambersk12.org,0,"Public high school in Valley, Chambers County, Alabama. Part of Chambers County."
10060000272,W F Burns Middle School,Public,Middle School,Alabama,Chambers,Valley,Chambers County,36854,0.0,0,0,0,N/A,0,0,Contact school,http://www.wfb.chambersk12.org,0,"Public middle school in Valley, Chambers County, Alabama. Part of Chambers County."
10060000738,Inspire Academy,Vocational,High School,Alabama,Chambers,Lafayette,Chambers County,36862,0.0,0,0,0,N/A,0,0,Contact school,http://www.ctc.chambersk12.org,0,"Vocational high school in Lafayette, Chambers County, Alabama. Part of Chambers County."
10060002515,Inspire Virtual Academy,Public,High School,Alabama,Chambers,LaFayette,Chambers County,36862,0.0,0,0,0,N/A,0,0,Contact school,http://www.chambersk1.2org,0,"Public high school in LaFayette, Chambers County, Alabama. Part of Chambers County."
10063000274,Cedar Bluff High School,Public,Preschool,Alabama,Cherokee,Cedar Bluff,Cherokee County,35959,0.0,0,0,0,N/A,0,0,Contact school,http://cb.cherokeek12.org/,0,"Public preschool school in Cedar Bluff, Cherokee County, Alabama. Part of Cherokee County."
10063000275,Centre Elementary School,Public,Preschool,Alabama,Cherokee,Centre,Cherokee County,35960,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokeek12.org/ces,0,"Public preschool school in Centre, Cherokee County, Alabama. Part of Cherokee County."
10063000276,Centre Middle School,Public,Middle School,Alabama,Cherokee,Centre,Cherokee County,35960,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokeek12.org/cms,0,"Public middle school in Centre, Cherokee County, Alabama. Part of Cherokee County."
10063000278,Cherokee County High School,Public,High School,Alabama,Cherokee,Centre,Cherokee County,35960,0.0,0,0,0,N/A,0,0,Contact school,http://ch.cherokeek12.org,0,"Public high school in Centre, Cherokee County, Alabama. Part of Cherokee County."
10063000279,Gaylesville High School,Public,Preschool,Alabama,Cherokee,Gaylesville,Cherokee County,35973,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokeek12.org/ghs,0,"Public preschool school in Gaylesville, Cherokee County, Alabama. Part of Cherokee County."
10063000282,Sand Rock High School,Public,Preschool,Alabama,Cherokee,Sand Rock,Cherokee County,35983,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokeek12.org/sr,0,"Public preschool school in Sand Rock, Cherokee County, Alabama. Part of Cherokee County."
10063000283,Spring Garden High School,Public,Preschool,Alabama,,Spring Garden,Cherokee County,36275,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokeek12.org/sg,0,"Public preschool school in Spring Garden, Alabama. Part of Cherokee County."
10063000741,Cherokee County Career  Technology Center,Vocational,High School,Alabama,Cherokee,Centre,Cherokee County,35960,0.0,0,0,0,N/A,0,0,Contact school,http://ct.cherokeek12.org/,0,"Vocational high school in Centre, Cherokee County, Alabama. Part of Cherokee County."
10066000261,Isabella High School,Public,Preschool,Alabama,Chilton,Maplesville,Chilton County,36750,0.0,0,0,0,N/A,0,0,Contact school,http://chiltonboe.com,0,"Public preschool school in Maplesville, Chilton County, Alabama. Part of Chilton County."
10066000262,Jemison High School,Public,High School,Alabama,Chilton,Jemison,Chilton County,35085,0.0,0,0,0,N/A,0,0,Contact school,http://www.chilton.k12.al.us/JHS/JHS.htm,0,"Public high school in Jemison, Chilton County, Alabama. Part of Chilton County."
